store_id,month,year,units_sold,revenue_usd,cost_usd,gross_profit_usd,gross_margin_pct,median_income,population,percent_age_18_34,percent_age_35_64,percent_age_65_plus
S015,3,2024,139,1387.7069087037967,578.5308480223262,809.1760606814705,58.3102999348249,32750.821674869672,24062,0.25696809887549354,0.46780595820974014,0.2752259429147663
S015,4,2024,101,1151.8875932757026,504.0195984568228,647.8679948188798,56.24402924390327,32750.821674869672,24062,0.25696809887549354,0.46780595820974014,0.2752259429147663
S015,5,2024,147,1380.5118142464896,787.3367488523647,593.1750653941249,42.967764511156425,32750.821674869672,24062,0.25696809887549354,0.46780595820974014,0.2752259429147663
S015,6,2024,153,1712.0247252234399,813.4862614054782,898.5384638179617,52.48396536450088,32750.821674869672,24062,0.25696809887549354,0.46780595820974014,0.2752259429147663
S015,7,2024,147,1575.9227737950566,769.8717451952641,806.0510285997925,51.14787615250344,32750.821674869672,24062,0.25696809887549354,0.46780595820974014,0.2752259429147663
S015,8,2024,159,1826.4924836459677,645.3006360049898,1181.1918476409778,64.66995392628894,32750.821674869672,24062,0.25696809887549354,0.46780595820974014,0.2752259429147663
S015,9,2024,131,1437.5983262968025,566.1190927646567,871.4792335321458,60.620495836068656,32750.821674869672,24062,0.25696809887549354,0.46780595820974014,0.2752259429147663
S015,10,2024,141,1131.6016316482942,644.9447535553254,486.6568780929688,43.006024777827776,32750.821674869672,24062,0.25696809887549354,0.46780595820974014,0.2752259429147663
S015,11,2024,141,1432.5517541597424,783.9164014326225,648.6353527271199,45.27831897477061,32750.821674869672,24062,0.25696809887549354,0.46780595820974014,0.2752259429147663
S015,12,2024,119,1410.3841938368814,557.3655755172074,853.018618319674,60.48129453288033,32750.821674869672,24062,0.25696809887549354,0.46780595820974014,0.2752259429147663
S016,1,2024,153,1797.5838341887081,822.493031024049,975.0908031646592,54.24452448999357,44377.12470759027,26781,0.20737738947090656,0.4698419149225322,0.32278069560656125
S016,2,2024,166,1372.7207993752645,857.2805927785226,515.4402065967419,37.54880139000753,44377.12470759027,26781,0.20737738947090656,0.4698419149225322,0.32278069560656125
S016,3,2024,140,1608.0606114453308,832.576911369671,775.4837000756597,48.224780493731025,44377.12470759027,26781,0.20737738947090656,0.4698419149225322,0.32278069560656125
S016,4,2024,130,1051.5042467950786,604.1386569788807,447.36558981619794,42.54529557819107,44377.12470759027,26781,0.20737738947090656,0.4698419149225322,0.32278069560656125
S016,5,2024,189,1849.1024460208218,859.4308798544697,989.6715661663521,53.52172716531077,44377.12470759027,26781,0.20737738947090656,0.4698419149225322,0.32278069560656125
S016,6,2024,196,2111.846865012687,870.5416882131941,1241.305176799493,58.778181191278556,44377.12470759027,26781,0.20737738947090656,0.4698419149225322,0.32278069560656125
S016,7,2024,165,1500.3512878188183,973.7849755426354,526.5663122761829,35.0962015730126,44377.12470759027,26781,0.20737738947090656,0.4698419149225322,0.32278069560656125
S016,8,2024,191,1848.6716701315574,1007.9169120076806,840.7547581238769,45.47885769591774,44377.12470759027,26781,0.20737738947090656,0.4698419149225322,0.32278069560656125
S016,9,2024,207,1994.9285572288557,1198.1570703231616,796.771486905694,39.939850678787465,44377.12470759027,26781,0.20737738947090656,0.4698419149225322,0.32278069560656125
S016,10,2024,135,1431.900085702978,639.5021128054155,792.3979728975625,55.33891511072451,44377.12470759027,26781,0.20737738947090656,0.4698419149225322,0.32278069560656125
S016,11,2024,229,2001.9413723840592,1313.8294109236697,688.1119614603895,34.37223342064883,44377.12470759027,26781,0.20737738947090656,0.4698419149225322,0.32278069560656125
S016,12,2024,214,2363.436536247207,1124.0222976582456,1239.4142385889616,52.44118974977727,44377.12470759027,26781,0.20737738947090656,0.4698419149225322,0.32278069560656125
S017,1,2024,169,1768.855612616019,945.2296043499476,823.6260082660714,46.562647758908014,39871.68879665576,19639,0.3219128667959794,0.5451911357740479,0.1328959974299727
S017,2,2024,134,1439.4629939547285,651.321979833056,788.1410141216725,54.75243319429577,39871.68879665576,19639,0.3219128667959794,0.5451911357740479,0.1328959974299727
S017,3,2024,122,1260.0020441342267,553.6343906821639,706.3676534520628,56.06083392804513,39871.68879665576,19639,0.3219128667959794,0.5451911357740479,0.1328959974299727
S017,4,2024,166,1335.7160384989788,688.0523667477936,647.6636717511852,48.48812570065433,39871.68879665576,19639,0.3219128667959794,0.5451911357740479,0.1328959974299727
S017,5,2024,162,1484.9973510036284,873.1741311049998,611.8232198986286,41.20029032274912,39871.68879665576,19639,0.3219128667959794,0.5451911357740479,0.1328959974299727
S017,6,2024,141,1399.0059182534153,593.5903103139253,805.41560793949,57.57056474392965,39871.68879665576,19639,0.3219128667959794,0.5451911357740479,0.1328959974299727
S017,7,2024,152,1643.098702090815,778.133199780022,864.9655023107931,52.64233373260774,39871.68879665576,19639,0.3219128667959794,0.5451911357740479,0.1328959974299727
S017,8,2024,150,1219.9218652748198,623.5735491465061,596.3483161283136,48.88414029647467,39871.68879665576,19639,0.3219128667959794,0.5451911357740479,0.1328959974299727
S017,9,2024,160,1721.25758024785,896.1877437149064,825.0698365329436,47.93412944122743,39871.68879665576,19639,0.3219128667959794,0.5451911357740479,0.1328959974299727
S017,10,2024,124,1307.6694037736438,671.2059801687515,636.4634236048923,48.671584864507814,39871.68879665576,19639,0.3219128667959794,0.5451911357740479,0.1328959974299727
S017,11,2024,146,1676.645968267714,792.5133841826689,884.132584085045,52.73221662880434,39871.68879665576,19639,0.3219128667959794,0.5451911357740479,0.1328959974299727
S017,12,2024,192,1597.5282020234306,1111.6095959272427,485.9186060961879,30.41690315580801,39871.68879665576,19639,0.3219128667959794,0.5451911357740479,0.1328959974299727
S018,1,2024,210,2220.6052639650807,1061.0891175931674,1159.5161463719132,52.21622073891232,53142.47332595274,25017,0.30053580464577234,0.5794220519905154,0.12004214336371222
S018,2,2024,183,1644.8795672954273,790.393352921427,854.4862143740003,51.9482539246918,53142.47332595274,25017,0.30053580464577234,0.5794220519905154,0.12004214336371222
S018,3,2024,277,2589.280537282386,1208.8933252915394,1380.3872119908465,53.31161270920649,53142.47332595274,25017,0.30053580464577234,0.5794220519905154,0.12004214336371222
S018,4,2024,226,2310.0486500476186,1229.0792037790634,1080.9694462685552,46.79422860840063,53142.47332595274,25017,0.30053580464577234,0.5794220519905154,0.12004214336371222
S018,5,2024,163,1323.9854314381855,736.0046216546557,587.9808097835298,44.40991538289306,53142.47332595274,25017,0.30053580464577234,0.5794220519905154,0.12004214336371222
S018,6,2024,229,2512.319173419183,1110.8759471772184,1401.4432262419643,55.78284961041183,53142.47332595274,25017,0.30053580464577234,0.5794220519905154,0.12004214336371222
S018,7,2024,246,2007.4674443498827,1410.5794960922449,596.8879482576378,29.733381228054718,53142.47332595274,25017,0.30053580464577234,0.5794220519905154,0.12004214336371222
S018,8,2024,235,2337.4688049392207,1350.5089218983803,986.9598830408404,42.22344618911411,53142.47332595274,25017,0.30053580464577234,0.5794220519905154,0.12004214336371222
S018,9,2024,214,2219.051881275918,1246.4915119239438,972.560369351974,43.82774362142304,53142.47332595274,25017,0.30053580464577234,0.5794220519905154,0.12004214336371222
S018,10,2024,209,2284.882486739175,890.9952923831946,1393.8871943559802,61.00476512230784,53142.47332595274,25017,0.30053580464577234,0.5794220519905154,0.12004214336371222
S018,11,2024,193,1727.3834468412335,1146.958506300073,580.4249405411606,33.601395312809686,53142.47332595274,25017,0.30053580464577234,0.5794220519905154,0.12004214336371222
S018,12,2024,196,1761.8291623320908,1125.3339612988245,636.4952010332663,36.12695343234942,53142.47332595274,25017,0.30053580464577234,0.5794220519905154,0.12004214336371222
S019,1,2024,152,1576.514117672436,657.7112572658468,918.8028604065892,58.280661752849305,40919.75924478789,21808,0.2102957502499979,0.5774172848530235,0.21228696489697862
S019,2,2024,144,1530.2803187757843,669.6547384967122,860.6255802790721,56.23973397028119,40919.75924478789,21808,0.2102957502499979,0.5774172848530235,0.21228696489697862
S019,3,2024,206,2021.9225821001187,921.2527908987431,1100.6697912013756,54.43679203870102,40919.75924478789,21808,0.2102957502499979,0.5774172848530235,0.21228696489697862
S019,4,2024,143,1336.7658169186957,809.0606426424263,527.7051742762694,39.476261855098386,40919.75924478789,21808,0.2102957502499979,0.5774172848530235,0.21228696489697862
S019,5,2024,168,1818.9542897470196,728.1260810547191,1090.8282086923004,59.97007263134759,40919.75924478789,21808,0.2102957502499979,0.5774172848530235,0.21228696489697862
S019,6,2024,164,1747.4557701199042,811.678927245939,935.7768428739652,53.55081707216861,40919.75924478789,21808,0.2102957502499979,0.5774172848530235,0.21228696489697862
S019,7,2024,182,2088.1014922136524,802.9262004533837,1285.1752917602687,61.54754912788363,40919.75924478789,21808,0.2102957502499979,0.5774172848530235,0.21228696489697862
S019,8,2024,121,1225.0860515524994,710.6585775353807,514.4274740171187,41.99112979575653,40919.75924478789,21808,0.2102957502499979,0.5774172848530235,0.21228696489697862
S019,9,2024,130,1525.6150091145105,602.2005872939551,923.4144218205554,60.52735561093613,40919.75924478789,21808,0.2102957502499979,0.5774172848530235,0.21228696489697862
S019,10,2024,140,1672.5128688569544,830.2332350020928,842.2796338548616,50.36012873434576,40919.75924478789,21808,0.2102957502499979,0.5774172848530235,0.21228696489697862
S019,11,2024,165,1660.2933788623054,821.3193714847837,838.9740073775217,50.5316721766618,40919.75924478789,21808,0.2102957502499979,0.5774172848530235,0.21228696489697862
S019,12,2024,137,1264.7456079919725,741.0825289898413,523.6630790021312,41.40461731537833,40919.75924478789,21808,0.2102957502499979,0.5774172848530235,0.21228696489697862
S020,1,2024,158,1323.3452523789124,844.5422693591398,478.80298301977257,36.181259739969754,35876.962986647086,16774,0.2557292928473223,0.5559751091715247,0.18829559798115303
S020,2,2024,123,1324.771968495273,698.1763612534351,626.595607241838,47.29837452354532,35876.962986647086,16774,0.2557292928473223,0.5559751091715247,0.18829559798115303
S020,3,2024,164,1717.3077895719962,941.0008349090195,776.3069546629766,45.20488169779136,35876.962986647086,16774,0.2557292928473223,0.5559751091715247,0.18829559798115303
S020,4,2024,170,1828.8781907014616,910.0145511642638,918.8636395371977,50.2419266744479,35876.962986647086,16774,0.2557292928473223,0.5559751091715247,0.18829559798115303
S020,5,2024,128,1357.431284245244,539.2878157588457,818.1434684863982,60.27144636947871,35876.962986647086,16774,0.2557292928473223,0.5559751091715247,0.18829559798115303
S020,6,2024,156,1601.8181468556807,854.3961532864139,747.4219935692668,46.66085192232545,35876.962986647086,16774,0.2557292928473223,0.5559751091715247,0.18829559798115303
S020,7,2024,146,1557.8745371691334,819.8910150468475,737.9835221222859,47.37117813500571,35876.962986647086,16774,0.2557292928473223,0.5559751091715247,0.18829559798115303
S020,8,2024,147,1656.8865191109126,623.3414622789589,1033.5450568319536,62.378747422397716,35876.962986647086,16774,0.2557292928473223,0.5559751091715247,0.18829559798115303
S020,9,2024,134,1268.4233826910693,642.1742813512803,626.2491013397889,49.372245094626656,35876.962986647086,16774,0.2557292928473223,0.5559751091715247,0.18829559798115303
S020,10,2024,146,1306.7257724306073,692.9895231557673,613.73624927484,46.96748638646997,35876.962986647086,16774,0.2557292928473223,0.5559751091715247,0.18829559798115303
S020,11,2024,140,1494.1991671908092,733.457296882692,760.7418703081172,50.91301661868551,35876.962986647086,16774,0.2557292928473223,0.5559751091715247,0.18829559798115303
S020,12,2024,162,1632.3649967682693,803.254928352033,829.1100684162363,50.79195339631121,35876.962986647086,16774,0.2557292928473223,0.5559751091715247,0.18829559798115303
S021,1,2024,260,2634.946648595954,1356.110648252591,1278.8360003433627,48.533658206127164,64656.48768921554,21806,0.38165317719333075,0.5284063292308575,0.0899404935758118
S021,2,2024,298,3522.9842455782823,1202.8666192751116,2320.1176263031707,65.85659953532758,64656.48768921554,21806,0.38165317719333075,0.5284063292308575,0.0899404935758118
S021,3,2024,254,2944.399037733187,1139.68900666076,1804.710031072427,61.2929839992688,64656.48768921554,21806,0.38165317719333075,0.5284063292308575,0.0899404935758118
S021,4,2024,343,3226.4263268927784,1441.5746883161626,1784.8516385766159,55.31977047483132,64656.48768921554,21806,0.38165317719333075,0.5284063292308575,0.0899404935758118
S021,5,2024,235,2168.852567030709,1317.4221719813518,851.4303950493572,39.25718179244508,64656.48768921554,21806,0.38165317719333075,0.5284063292308575,0.0899404935758118
S021,6,2024,272,2955.1719335548346,1236.3074563990424,1718.8644771557922,58.164618364121246,64656.48768921554,21806,0.38165317719333075,0.5284063292308575,0.0899404935758118
S021,7,2024,221,2370.1081829050445,964.1957496814671,1405.9124332235774,59.3184920150079,64656.48768921554,21806,0.38165317719333075,0.5284063292308575,0.0899404935758118
S021,8,2024,219,2248.9655043949197,988.3744992611975,1260.5910051337223,56.05203826694007,64656.48768921554,21806,0.38165317719333075,0.5284063292308575,0.0899404935758118
S021,9,2024,345,3519.312628175641,1409.9546476698251,2109.3579805058157,59.93664682183337,64656.48768921554,21806,0.38165317719333075,0.5284063292308575,0.0899404935758118
S021,10,2024,275,3101.1077453694693,1586.3135548416244,1514.7941905278449,48.84687392076958,64656.48768921554,21806,0.38165317719333075,0.5284063292308575,0.0899404935758118
S021,11,2024,253,2439.960811444385,1436.9698192505605,1002.9909921938245,41.10684841696631,64656.48768921554,21806,0.38165317719333075,0.5284063292308575,0.0899404935758118
S021,12,2024,255,2836.136025548739,1160.1510781295492,1675.9849474191897,59.09395502618455,64656.48768921554,21806,0.38165317719333075,0.5284063292308575,0.0899404935758118
S022,1,2024,219,1835.6889349191695,1149.250384208339,686.4385507108304,37.39405613081479,47742.23699513464,27690,0.2479123781333945,0.4168279929990098,0.3352596288675957
S022,2,2024,163,1784.4416817036067,933.2718472790924,851.1698344245143,47.69950417275068,47742.23699513464,27690,0.2479123781333945,0.4168279929990098,0.3352596288675957
S022,3,2024,144,1521.7755842553213,750.8430823935689,770.9325018617524,50.660065113280616,47742.23699513464,27690,0.2479123781333945,0.4168279929990098,0.3352596288675957
S022,4,2024,184,1909.5345826970236,918.8102040601744,990.7243786368491,51.883028860234184,47742.23699513464,27690,0.2479123781333945,0.4168279929990098,0.3352596288675957
S022,5,2024,192,2087.1150840254795,1033.895482108558,1053.2196019169214,50.462938530708435,47742.23699513464,27690,0.2479123781333945,0.4168279929990098,0.3352596288675957
S022,6,2024,176,1601.0091092581033,731.9556178841233,869.05349137398,54.2816081650337,47742.23699513464,27690,0.2479123781333945,0.4168279929990098,0.3352596288675957
S022,7,2024,158,1488.3576652857844,653.9379343077655,834.4197309780188,56.06311913056189,47742.23699513464,27690,0.2479123781333945,0.4168279929990098,0.3352596288675957
S022,8,2024,214,1912.0575421153305,1087.1250994507304,824.9324426646001,43.14370381092026,47742.23699513464,27690,0.2479123781333945,0.4168279929990098,0.3352596288675957
S022,9,2024,211,1961.737687629377,984.5268073105594,977.2108803188175,49.813534525082645,47742.23699513464,27690,0.2479123781333945,0.4168279929990098,0.3352596288675957
S022,10,2024,215,2120.0768265639977,885.8612073183375,1234.21561924566,58.215608216705505,47742.23699513464,27690,0.2479123781333945,0.4168279929990098,0.3352596288675957
S022,11,2024,167,1796.9232670682047,735.1118520121248,1061.81141505608,59.090526263177246,47742.23699513464,27690,0.2479123781333945,0.4168279929990098,0.3352596288675957
S022,12,2024,188,2072.634823329225,882.6868931138573,1189.9479302153677,57.41232931250195,47742.23699513464,27690,0.2479123781333945,0.4168279929990098,0.3352596288675957
S023,1,2024,245,2189.9492402183446,1175.664798746561,1014.2844414717836,46.315431556333984,50675.28204687924,19820,0.22897897441824464,0.4323257428189228,0.33869528276283256
S023,2,2024,260,2621.796296362924,1364.264557761435,1257.5317386014888,47.96450968925368,50675.28204687924,19820,0.22897897441824464,0.4323257428189228,0.33869528276283256
S023,3,2024,152,1718.2491191935374,845.7365386517973,872.51258054174,50.77916646634192,50675.28204687924,19820,0.22897897441824464,0.4323257428189228,0.33869528276283256
S023,4,2024,195,1765.2278045304574,920.4531989138924,844.774605616565,47.85640717013696,50675.28204687924,19820,0.22897897441824464,0.4323257428189228,0.33869528276283256
S023,5,2024,183,1687.643795401673,877.2952352491876,810.3485601524854,48.016563824691204,50675.28204687924,19820,0.22897897441824464,0.4323257428189228,0.33869528276283256
S023,6,2024,201,2347.1911464643917,1003.7793201281437,1343.411826336248,57.234871065351825,50675.28204687924,19820,0.22897897441824464,0.4323257428189228,0.33869528276283256
S023,7,2024,173,1991.5582297479882,992.3476147771779,999.2106149708103,50.17230227294185,50675.28204687924,19820,0.22897897441824464,0.4323257428189228,0.33869528276283256
S023,8,2024,199,1656.411749308797,956.3861111485342,700.0256381602628,42.26157164439193,50675.28204687924,19820,0.22897897441824464,0.4323257428189228,0.33869528276283256
S023,9,2024,175,2082.9271406019407,924.3402270708661,1158.5869135310745,55.62301680875198,50675.28204687924,19820,0.22897897441824464,0.4323257428189228,0.33869528276283256
S023,10,2024,249,2911.0661617513406,1238.55683557183,1672.5093261795105,57.45349755889107,50675.28204687924,19820,0.22897897441824464,0.4323257428189228,0.33869528276283256
S023,11,2024,179,1791.8373107478249,858.7213639424882,933.1159468053366,52.07593017559724,50675.28204687924,19820,0.22897897441824464,0.4323257428189228,0.33869528276283256
S023,12,2024,153,1239.796887053086,653.3608844813757,586.4360025717103,47.30097394950147,50675.28204687924,19820,0.22897897441824464,0.4323257428189228,0.33869528276283256
S024,1,2024,133,1120.2136120272478,702.4597997075948,417.753812319653,37.292334947050406,35752.51813786543,27823,0.2978905520555126,0.5797108377054159,0.1223986102390715
S024,2,2024,141,1213.7420171645576,581.3005948452084,632.4414223193493,52.10674207331192,35752.51813786543,27823,0.2978905520555126,0.5797108377054159,0.1223986102390715
S024,3,2024,124,1485.4536933162044,510.329579127099,975.1241141891054,65.64486786607178,35752.51813786543,27823,0.2978905520555126,0.5797108377054159,0.1223986102390715
S024,4,2024,114,1050.2934672908236,479.0384449104275,571.2550223803962,54.39003861024846,35752.51813786543,27823,0.2978905520555126,0.5797108377054159,0.1223986102390715
S024,5,2024,149,1786.0313248963741,838.5631403127936,947.4681845835805,53.04879994971829,35752.51813786543,27823,0.2978905520555126,0.5797108377054159,0.1223986102390715
S024,6,2024,153,1546.549375913931,742.3815154704536,804.1678604434775,51.99755487717653,35752.51813786543,27823,0.2978905520555126,0.5797108377054159,0.1223986102390715
S024,7,2024,127,1114.8682360049488,601.4108751228315,513.4573608821173,46.05543007683629,35752.51813786543,27823,0.2978905520555126,0.5797108377054159,0.1223986102390715
S024,8,2024,153,1694.8145949084999,615.375566915166,1079.4390279933339,63.69068517796255,35752.51813786543,27823,0.2978905520555126,0.5797108377054159,0.1223986102390715
S024,9,2024,113,1021.4355703527553,623.8255000256025,397.6100703271528,38.926593303367845,35752.51813786543,27823,0.2978905520555126,0.5797108377054159,0.1223986102390715
S024,10,2024,115,925.575556336191,515.4763352478946,410.0992210882964,44.30748179129081,35752.51813786543,27823,0.2978905520555126,0.5797108377054159,0.1223986102390715
S024,11,2024,142,1447.2409897370578,697.043163015029,750.1978267220288,51.83641370317521,35752.51813786543,27823,0.2978905520555126,0.5797108377054159,0.1223986102390715
S024,12,2024,153,1315.8297827927183,711.3508336283584,604.47894916436,45.9389927990088,35752.51813786543,27823,0.2978905520555126,0.5797108377054159,0.1223986102390715
S025,1,2024,177,1695.2892052275852,870.6441560157193,824.6450492118659,48.64332567381392,44556.17275474817,6901,0.39713009082212014,0.521285811931918,0.08158409724596183
S025,2,2024,166,1497.101293038578,943.1693643694064,553.9319286691716,37.00029725743465,44556.17275474817,6901,0.39713009082212014,0.521285811931918,0.08158409724596183
S025,3,2024,187,2165.548070048489,986.1144611305356,1179.4336089179535,54.46351550587121,44556.17275474817,6901,0.39713009082212014,0.521285811931918,0.08158409724596183
S025,4,2024,184,1582.5243846013425,1007.3756268895067,575.1487577118357,36.343753265876074,44556.17275474817,6901,0.39713009082212014,0.521285811931918,0.08158409724596183
S025,5,2024,145,1209.1793693065658,787.7337825381779,421.4455867683879,34.8538519152933,44556.17275474817,6901,0.39713009082212014,0.521285811931918,0.08158409724596183
S025,6,2024,124,1466.424693556542,678.9020731458337,787.5226204107083,53.703584225707345,44556.17275474817,6901,0.39713009082212014,0.521285811931918,0.08158409724596183
S025,7,2024,162,1797.975488205406,862.2840779868143,935.6914102185917,52.04138857045951,44556.17275474817,6901,0.39713009082212014,0.521285811931918,0.08158409724596183
S025,8,2024,138,1468.4871012751387,762.9668547731991,705.5202465019396,48.04402067197674,44556.17275474817,6901,0.39713009082212014,0.521285811931918,0.08158409724596183
S025,9,2024,141,1673.873059652597,647.3154272486324,1026.5576324039646,61.328284512627306,44556.17275474817,6901,0.39713009082212014,0.521285811931918,0.08158409724596183
S025,10,2024,179,1579.2720797320176,759.4563377010675,819.8157420309501,51.91098814145201,44556.17275474817,6901,0.39713009082212014,0.521285811931918,0.08158409724596183
S025,11,2024,193,1953.3932468683502,788.1931722446117,1165.2000746237386,59.65005133972738,44556.17275474817,6901,0.39713009082212014,0.521285811931918,0.08158409724596183
S025,12,2024,199,2238.1687513197494,1057.278485717938,1180.8902656018113,52.761449059883994,44556.17275474817,6901,0.39713009082212014,0.521285811931918,0.08158409724596183
S026,1,2024,216,1922.0678886330882,1024.7761542978058,897.2917343352824,46.68366500693203,51109.22589709866,24109,0.2484110543023001,0.40183941032332593,0.3497495353743739
S026,2,2024,210,2472.1837037055543,941.0909389696521,1531.0927647359022,61.93280711465528,51109.22589709866,24109,0.2484110543023001,0.40183941032332593,0.3497495353743739
S026,3,2024,213,2254.230812382236,973.7962922158822,1280.4345201663536,56.8013937673583,51109.22589709866,24109,0.2484110543023001,0.40183941032332593,0.3497495353743739
S026,4,2024,249,2907.2508275049963,1121.616028046334,1785.6347994586624,61.42004613310558,51109.22589709866,24109,0.2484110543023001,0.40183941032332593,0.3497495353743739
S026,5,2024,245,2673.920863618381,1360.459248784865,1313.4616148335163,49.121185024755164,51109.22589709866,24109,0.2484110543023001,0.40183941032332593,0.3497495353743739
S026,6,2024,214,2554.8772970329787,1257.2020924607668,1297.675204572212,50.792075458153064,51109.22589709866,24109,0.2484110543023001,0.40183941032332593,0.3497495353743739
S026,7,2024,143,1559.2605085115893,805.8866043390863,753.373904172503,48.316102412652334,51109.22589709866,24109,0.2484110543023001,0.40183941032332593,0.3497495353743739
S026,8,2024,217,2372.0717408571054,1103.3309471834623,1268.740793673643,53.4866113794352,51109.22589709866,24109,0.2484110543023001,0.40183941032332593,0.3497495353743739
S026,9,2024,191,1959.6768025442884,1027.1541853831347,932.5226171611537,47.585531244256224,51109.22589709866,24109,0.2484110543023001,0.40183941032332593,0.3497495353743739
S026,10,2024,247,2134.150775335118,1216.009392363376,918.1413829717419,43.02139256433602,51109.22589709866,24109,0.2484110543023001,0.40183941032332593,0.3497495353743739
S026,11,2024,203,1789.676935318666,1037.3644894167282,752.3124459019377,42.03621508750028,51109.22589709866,24109,0.2484110543023001,0.40183941032332593,0.3497495353743739
S026,12,2024,187,1761.827657376933,1041.1381273975387,720.6895299793944,40.90579047058329,51109.22589709866,24109,0.2484110543023001,0.40183941032332593,0.3497495353743739
S027,1,2024,171,1392.1529667791235,939.0409536940814,453.1120130850421,32.547573714787916,38490.06422577697,20435,0.3344271094811757,0.42029430857320643,0.24527858194561786
S027,2,2024,128,1180.46935833099,736.4225950280194,444.0467633029706,37.616119399387664,38490.06422577697,20435,0.3344271094811757,0.42029430857320643,0.24527858194561786
S027,3,2024,175,1815.1310339307488,837.0339943622403,978.0970395685085,53.885753771197166,38490.06422577697,20435,0.3344271094811757,0.42029430857320643,0.24527858194561786
S027,4,2024,120,1257.4028819807236,565.3183225059257,692.0845594747979,55.040796342425416,38490.06422577697,20435,0.3344271094811757,0.42029430857320643,0.24527858194561786
S027,5,2024,169,1677.1376735630197,893.1060277559668,784.0316458070529,46.74819832419633,38490.06422577697,20435,0.3344271094811757,0.42029430857320643,0.24527858194561786
S027,6,2024,136,1392.999091362397,708.1486453142358,684.8504460481612,49.16373961007799,38490.06422577697,20435,0.3344271094811757,0.42029430857320643,0.24527858194561786
S027,7,2024,144,1627.228460263716,719.4976364918747,907.7308237718413,55.78385862454313,38490.06422577697,20435,0.3344271094811757,0.42029430857320643,0.24527858194561786
S027,8,2024,125,1392.4484885557338,676.9202336852289,715.5282548705048,51.38633570658404,38490.06422577697,20435,0.3344271094811757,0.42029430857320643,0.24527858194561786
S027,9,2024,160,1374.3696170920216,745.0216811549797,629.3479359370419,45.791752677759,38490.06422577697,20435,0.3344271094811757,0.42029430857320643,0.24527858194561786
S027,10,2024,134,1392.6487576181642,733.1577146161029,659.4910430020612,47.35515968362212,38490.06422577697,20435,0.3344271094811757,0.42029430857320643,0.24527858194561786
S027,11,2024,167,1860.815280877595,707.5242877684115,1153.2909931091835,61.97772583667037,38490.06422577697,20435,0.3344271094811757,0.42029430857320643,0.24527858194561786
S027,12,2024,143,1471.1109391419507,740.1020372065886,731.008901935362,49.690943251481414,38490.06422577697,20435,0.3344271094811757,0.42029430857320643,0.24527858194561786
S028,1,2024,185,1499.3855643137279,748.9509526398014,750.4346116739265,50.04947556750702,53756.98018345672,18504,0.35232392306574356,0.5327003538216112,0.11497572311264526
S028,2,2024,232,2133.2173322903814,1364.4751697335182,768.7421625568631,36.03674838566421,53756.98018345672,18504,0.35232392306574356,0.5327003538216112,0.11497572311264526
S028,3,2024,234,2660.0498185171327,1023.0954635520578,1636.9543549650748,61.538484864828916,53756.98018345672,18504,0.35232392306574356,0.5327003538216112,0.11497572311264526
S028,4,2024,228,1945.7337348433407,948.7542902732488,996.9794445700919,51.239253692148324,53756.98018345672,18504,0.35232392306574356,0.5327003538216112,0.11497572311264526
S028,5,2024,220,2401.967241214109,1216.8256755560883,1185.1415656580207,49.340454995505006,53756.98018345672,18504,0.35232392306574356,0.5327003538216112,0.11497572311264526
S028,6,2024,168,1848.9240578115187,892.7369325057589,956.1871253057598,51.71586800798903,53756.98018345672,18504,0.35232392306574356,0.5327003538216112,0.11497572311264526
S028,7,2024,207,1889.6508978459697,936.3461530666651,953.3047447793045,50.448722876060614,53756.98018345672,18504,0.35232392306574356,0.5327003538216112,0.11497572311264526
S028,8,2024,182,1653.9794006216434,1004.4209675201388,649.5584331015046,39.27246209096498,53756.98018345672,18504,0.35232392306574356,0.5327003538216112,0.11497572311264526
S028,9,2024,175,1741.2998355713692,711.7647600641488,1029.5350755072204,59.12451459971575,53756.98018345672,18504,0.35232392306574356,0.5327003538216112,0.11497572311264526
S028,10,2024,188,1765.2021813466497,1090.3373379784146,674.8648433682351,38.231589021343126,53756.98018345672,18504,0.35232392306574356,0.5327003538216112,0.11497572311264526
S028,11,2024,237,2142.629585832024,1294.4091374008658,848.2204484311583,39.58782488769649,53756.98018345672,18504,0.35232392306574356,0.5327003538216112,0.11497572311264526
S028,12,2024,227,2237.2506979130094,1349.2904196527177,887.9602782602917,39.689797799085014,53756.98018345672,18504,0.35232392306574356,0.5327003538216112,0.11497572311264526
S029,1,2024,151,1299.3530845559003,672.045712845273,627.3073717106273,48.27843787549338,43993.61310081195,20458,0.24752750879847996,0.40101231676924376,0.3514601744322763
S029,2,2024,170,1715.905819734569,719.021416435534,996.884403299035,58.096685251247735,43993.61310081195,20458,0.24752750879847996,0.40101231676924376,0.3514601744322763
S029,3,2024,158,1711.3517814492136,803.7580766802761,907.5937047689375,53.033731264787974,43993.61310081195,20458,0.24752750879847996,0.40101231676924376,0.3514601744322763
S029,4,2024,153,1325.4540185799247,901.3836329820864,424.07038559783825,31.994349079886007,43993.61310081195,20458,0.24752750879847996,0.40101231676924376,0.3514601744322763
S029,5,2024,188,1813.6476872715505,996.7660236487587,816.8816636227917,45.04081301764333,43993.61310081195,20458,0.24752750879847996,0.40101231676924376,0.3514601744322763
S029,6,2024,178,1998.1593754697817,875.489396424517,1122.6699790452647,56.18520688727929,43993.61310081195,20458,0.24752750879847996,0.40101231676924376,0.3514601744322763
